Sucedâneo de café (pó) com 20% de café,Bebidas,1520.0 kJ,359.0 kcal,2.8 g,77.0 g,120.0 mg,6.5 g,0.0 mg
Chá infusão preto,Bebidas,2.0 kJ,0.0 kcal,0.0 g,0.0 g,5.0 mg,0.1 g,0.0 mg
Chá infusão verde,Bebidas,2.0 kJ,0.0 kcal,0.0 g,0.0 g,5.0 mg,0.1 g,0.0 mg
Chá infusão de ervas,Bebidas,3.0 kJ,1.0 kcal,0.0 g,0.2 g,5.0 mg,0.0 g,0.0 mg
Néctar de alperce,Bebidas,237.0 kJ,56.0 kcal,0.1 g,12.9 g,7.5 mg,0.2 g,0.0 mg
Néctar de ananás,Bebidas,195.0 kJ,46.0 kcal,0.1 g,10.5 g,10.0 mg,0.2 g,0.0 mg
Néctar de laranja,Bebidas,183.0 kJ,43.0 kcal,0.1 g,9.6 g,18.0 mg,0.2 g,0.0 mg
Néctar de maçã,Bebidas,205.0 kJ,48.0 kcal,0.1 g,11.3 g,7.5 mg,0.1 g,0.0 mg
Néctar de pêra,Bebidas,204.0 kJ,48.0 kcal,0.1 g,11.0 g,12.0 mg,0.2 g,0.0 mg
Néctar de pêssego,Bebidas,215.0 kJ,51.0 kcal,0.1 g,11.7 g,7.5 mg,0.2 g,0.0 mg
Néctar de tutti - frutti,Bebidas,197.0 kJ,46.0 kcal,0.1 g,10.8 g,10.0 mg,0.1 g,0.0 mg
Néctar de maçã light,Bebidas,95.0 kJ,22.0 kcal,0.2 g,4.6 g,20.0 mg,0.1 g,0.0 mg
Néctar de pêssego light,Bebidas,75.0 kJ,18.0 kcal,0.1 g,3.5 g,7.5 mg,0.1 g,0.0 mg
Sumo de ananás 100%,Bebidas,179.0 kJ,42.0 kcal,0.1 g,9.5 g,7.5 mg,0.2 g,0.0 mg
Sumo de laranja 100%,Bebidas,179.0 kJ,42.0 kcal,0.1 g,9.5 g,10.0 mg,0.3 g,0.0 mg
Sumo de maçã 100%,Bebidas,180.0 kJ,42.0 kcal,0.1 g,9.9 g,22.0 mg,0.1 g,0.0 mg
Sumo de pêssego 100%,Bebidas,212.0 kJ,50.0 kcal,0.1 g,11.5 g,7.5 mg,0.2 g,0.0 mg
Sumo de tomate 100%,Bebidas,88.0 kJ,21.0 kcal,0.0 g,3.5 g,550.0 mg,1.1 g,0.0 mg
Sumo de ananás concentrado,Bebidas,1130.0 kJ,265.0 kcal,0.0 g,64.7 g,7.5 mg,0.0 g,0.0 mg
Sumo de laranja concentrado,Bebidas,1160.0 kJ,272.0 kcal,0.7 g,64.9 g,50.0 mg,0.1 g,0.0 mg
Sumo de limão fresco (espremido),Bebidas,106.0 kJ,25.0 kcal,0.0 g,1.5 g,5.0 mg,0.3 g,0.0 mg
Sopa de abóbora,Sopas Molhos e Diversos,138.0 kJ,33.0 kcal,1.5 g,4.0 g,580.0 mg,0.6 g,0.0 mg
Sopa de agrião,Sopas Molhos e Diversos,155.0 kJ,37.0 kcal,1.6 g,4.2 g,600.0 mg,1.0 g,0.0 mg
Sopa à lavrador,Sopas Molhos e Diversos,214.0 kJ,51.0 kcal,1.5 g,7.6 g,600.0 mg,1.2 g,0.0 mg
Sopa caldo verde,Sopas Molhos e Diversos,182.0 kJ,43.0 kcal,1.7 g,5.3 g,650.0 mg,1.3 g,1.0 mg
Sopa canja de galinha,Sopas Molhos e Diversos,168.0 kJ,40.0 kcal,0.9 g,5.8 g,580.0 mg,2.0 g,6.0 mg
Sopa de cebola,Sopas Molhos e Diversos,166.0 kJ,40.0 kcal,1.5 g,5.4 g,580.0 mg,0.8 g,0.0 mg
Sopa de couve branca,Sopas Molhos e Diversos,169.0 kJ,40.0 kcal,1.5 g,5.4 g,600.0 mg,0.8 g,0.0 mg
Sopa de couve lombarda,Sopas Molhos e Diversos,166.0 kJ,40.0 kcal,1.4 g,5.3 g,600.0 mg,0.9 g,0.0 mg
Sopa creme de cenoura,Sopas Molhos e Diversos,143.0 kJ,34.0 kcal,1.4 g,4.4 g,600.0 mg,0.6 g,0.0 mg
Sopa de cozido,Sopas Molhos e Diversos,151.0 kJ,36.0 kcal,1.4 g,2.9 g,600.0 mg,2.6 g,5.0 mg
Sopa de ervilhas,Sopas Molhos e Diversos,202.0 kJ,48.0 kcal,1.5 g,6.4 g,600.0 mg,1.6 g,0.0 mg
Sopa de espinafres,Sopas Molhos e Diversos,164.0 kJ,39.0 kcal,1.6 g,4.8 g,620.0 mg,1.0 g,0.0 mg
Sopa de favas,Sopas Molhos e Diversos,207.0 kJ,49.0 kcal,1.5 g,6.4 g,600.0 mg,1.8 g,0.0 mg
Sopa de feijão verde,Sopas Molhos e Diversos,177.0 kJ,42.0 kcal,1.5 g,5.8 g,600.0 mg,0.9 g,0.0 mg
Sopa de grão com espinafres,Sopas Molhos e Diversos,252.0 kJ,60.0 kcal,2.1 g,7.0 g,600.0 mg,2.4 g,0.0 mg
Sopa juliana,Sopas Molhos e Diversos,130.0 kJ,31.0 kcal,0.9 g,4.3 g,600.0 mg,0.9 g,0.0 mg
Sopa de nabiças (ou de grelos de nabo),Sopas Molhos e Diversos,169.0 kJ,40.0 kcal,1.2 g,5.8 g,600.0 mg,1.0 g,0.0 mg
Sopa de peixe com massa,Sopas Molhos e Diversos,192.0 kJ,46.0 kcal,1.1 g,5.8 g,600.0 mg,2.8 g,2.0 mg
Sopa puré de feijão,Sopas Molhos e Diversos,176.0 kJ,42.0 kcal,1.6 g,4.4 g,600.0 mg,1.6 g,0.0 mg
Sopa puré de vegetais,Sopas Molhos e Diversos,174.0 kJ,42.0 kcal,1.5 g,5.5 g,600.0 mg,1.0 g,0.0 mg
Maionese caseira com ovo e azeite,Sopas Molhos e Diversos,2700.0 kJ,657.0 kcal,71.2 g,0.0 g,300.0 mg,4.0 g,122.0 mg
Maionese caseira com ovo e óleo de soja,Sopas Molhos e Diversos,2650.0 kJ,644.0 kcal,69.8 g,0.0 g,300.0 mg,3.9 g,122.0 mg
Molho Béchamel com manteiga,Sopas Molhos e Diversos,544.0 kJ,130.0 kcal,8.4 g,9.6 g,580.0 mg,4.0 g,27.0 mg
Molho Béchamel com margarina,Sopas Molhos e Diversos,583.0 kJ,140.0 kcal,9.5 g,9.9 g,650.0 mg,3.6 g,9.0 mg
Molho branco com caldo de carne de vaca,Sopas Molhos e Diversos,477.0 kJ,115.0 kcal,9.2 g,6.8 g,1920.0 mg,1.1 g,0.0 mg
Molho branco com margarina,Sopas Molhos e Diversos,1020.0 kJ,244.0 kcal,16.8 g,18.5 g,1400.0 mg,4.4 g,7.0 mg
Molho de bife frito com manteiga,Sopas Molhos e Diversos,1560.0 kJ,379.0 kcal,41.0 g,0.4 g,1180.0 mg,2.0 g,121.0 mg
Molho de carne de vaca assada com azeite e margarina,Sopas Molhos e Diversos,2410.0 kJ,586.0 kcal,64.0 g,0.3 g,1180.0 mg,2.1 g,7.0 mg
Molho de carne de vaca assada com margarina,Sopas Molhos e Diversos,2110.0 kJ,513.0 kcal,56.0 g,0.4 g,1900.0 mg,1.9 g,8.0 mg
Molho de carne de vaca estufada com azeite e margarina,Sopas Molhos e Diversos,1070.0 kJ,260.0 kcal,27.9 g,0.4 g,580.0 mg,1.7 g,6.0 mg
Molho de carne de vaca estufada com vegetais azeite e margarina,Sopas Molhos e Diversos,1100.0 kJ,267.0 kcal,28.5 g,1.3 g,580.0 mg,1.3 g,4.0 mg
Molho de lombo de vaca frito com creme vegetal sem sal,Sopas Molhos e Diversos,1440.0 kJ,350.0 kcal,37.8 g,0.2 g,240.0 mg,2.2 g,7.0 mg
Molho de lombo de vaca frito com margarina,Sopas Molhos e Diversos,1530.0 kJ,372.0 kcal,40.3 g,0.2 g,1720.0 mg,2.2 g,7.0 mg
Molho de lombo de porco frito com banha,Sopas Molhos e Diversos,2260.0 kJ,551.0 kcal,60.2 g,0.0 g,230.0 mg,2.2 g,55.0 mg
Molho de lombo de porco frito com banha e margarina,Sopas Molhos e Diversos,2050.0 kJ,498.0 kcal,54.3 g,0.1 g,1120.0 mg,2.3 g,31.0 mg
Molho de lombo de porco frito com margarina,Sopas Molhos e Diversos,1840.0 kJ,446.0 kcal,48.5 g,0.2 g,1550.0 mg,2.3 g,7.0 mg
Molho de tomate,Sopas Molhos e Diversos,444.0 kJ,107.0 kcal,8.8 g,4.9 g,520.0 mg,1.1 g,0.0 mg
Molho de tomate ketchup,Sopas Molhos e Diversos,506.0 kJ,119.0 kcal,0.3 g,26.9 g,3080.0 mg,1.7 g,0.0 mg
Molho verde,Sopas Molhos e Diversos,1010.0 kJ,246.0 kcal,25.6 g,2.3 g,780.0 mg,0.7 g,0.0 mg
Base em pó para bebida de ananás,Sopas Molhos e Diversos,1570.0 kJ,369.0 kcal,0.0 g,89.5 g,0.0 mg,0.0 g,0.0 mg
Base em pó para bebida de laranja,Sopas Molhos e Diversos,1590.0 kJ,374.0 kcal,0.0 g,88.9 g,0.0 mg,0.0 g,0.0 mg
Caldo preparado com cubo de carne de galinha (diluição 2%),Sopas Molhos e Diversos,20.0 kJ,5.0 kcal,0.3 g,0.2 g,820.0 mg,0.3 g,0.0 mg
Caldo preparado com cubo de carne de vaca (diluição 2%),Sopas Molhos e Diversos,18.0 kJ,4.0 kcal,0.2 g,0.2 g,750.0 mg,0.4 g,0.0 mg
Cubo de carne de galinha para caldo,Sopas Molhos e Diversos,985.0 kJ,236.0 kcal,15.4 g,9.0 g,40800.0 mg,15.4 g,8.0 mg
Cubo de carne de vaca para caldo,Sopas Molhos e Diversos,769.0 kJ,183.0 kcal,8.0 g,8.0 g,37500.0 mg,19.8 g,6.0 mg
Canela moída,Sopas Molhos e Diversos,1320.0 kJ,315.0 kcal,3.2 g,55.5 g,65.0 mg,3.9 g,0.0 mg
Farinha de alfarroba,Sopas Molhos e Diversos,1560.0 kJ,368.0 kcal,0.3 g,85.6 g,88.0 mg,3.2 g,0.0 mg
Farinha de pau (mandioca),Sopas Molhos e Diversos,1490.0 kJ,350.0 kcal,0.3 g,84.6 g,62.0 mg,1.4 g,0.0 mg
Fermento fresco de padeiro,Sopas Molhos e Diversos,328.0 kJ,78.0 kcal,0.9 g,1.0 g,58.0 mg,12.9 g,0.0 mg
Fermento seco de padeiro,Sopas Molhos e Diversos,956.0 kJ,228.0 kcal,2.5 g,3.2 g,120.0 mg,38.3 g,0.0 mg
Fermento em pó,Sopas Molhos e Diversos,665.0 kJ,156.0 kcal,0.0 g,34.4 g,46300.0 mg,4.7 g,0.0 mg
Gelatina desidratada (pó ou folha),Sopas Molhos e Diversos,1480.0 kJ,349.0 kcal,0.1 g,0.0 g,80.0 mg,87.0 g,0.0 mg
Pimenta moída,Sopas Molhos e Diversos,1140.0 kJ,273.0 kcal,2.7 g,38.3 g,62.0 mg,10.7 g,0.0 mg
Sal,Sopas Molhos e Diversos,0.0 kJ,0.0 kcal,0.0 g,0.0 g,100000.0 mg,0.0 g,0.0 mg
Tapioca,Sopas Molhos e Diversos,1510.0 kJ,356.0 kcal,0.2 g,87.5 g,10.0 mg,0.3 g,0.0 mg
Vinagre,Sopas Molhos e Diversos,93.0 kJ,22.0 kcal,0.0 g,0.6 g,40.0 mg,0.3 g,0.0 mg
Tarte de maçã e pêssego - recheio de maçã e pêssego,null,224.0 kJ,53.0 kcal,0.4 g,10.7 g,12.0 mg,0.4 g,0.0 mg
Tarte de maçã e pêssego - recheio de maçã e amêndoa,null,599.0 kJ,142.0 kcal,5.0 g,21.1 g,14.0 mg,1.9 g,0.0 mg
Tarte de maçã e pêssego - massa,null,1390.0 kJ,329.0 kcal,9.9 g,53.1 g,290.0 mg,6.1 g,26.0 mg
Tarte de maçã e pêssego - recheio leite-creme,null,577.0 kJ,136.0 kcal,3.0 g,23.3 g,80.0 mg,3.9 g,80.0 mg
Açorda,null,429.0 kJ,103.0 kcal,5.4 g,6.5 g,280.0 mg,5.3 g,61.0 mg
Açorda à alentejana,null,398.0 kJ,95.0 kcal,3.3 g,12.3 g,580.0 mg,3.5 g,51.0 mg
Açorda de bacalhau,null,304.0 kJ,73.0 kcal,3.6 g,5.7 g,680.0 mg,4.1 g,22.0 mg
Açorda de marisco,null,216.0 kJ,51.0 kcal,1.2 g,5.4 g,420.0 mg,4.5 g,32.0 mg
Empadão de carne guisada,null,696.0 kJ,167.0 kcal,9.3 g,10.9 g,830.0 mg,9.4 g,55.0 mg
Empadão de carne com margarina,null,556.0 kJ,133.0 kcal,6.2 g,10.7 g,480.0 mg,6.6 g,24.0 mg
Empadão de carne com manteiga,null,559.0 kJ,134.0 kcal,6.3 g,10.7 g,460.0 mg,6.6 g,29.0 mg
Cozido à portuguesa,null,307.0 kJ,74.0 kcal,4.3 g,3.8 g,500.0 mg,4.2 g,12.0 mg
Cozido à portuguesa com grão,null,1080.0 kJ,258.0 kcal,13.5 g,20.5 g,700.0 mg,11.7 g,23.0 mg
Feijoada com enchidos e ovos,null,998.0 kJ,240.0 kcal,15.1 g,14.1 g,760.0 mg,9.0 g,74.0 mg
Sopa de carne,null,253.0 kJ,60.0 kcal,0.9 g,7.3 g,620.0 mg,4.0 g,3.0 mg
Rancho com carne de galinha porco e vaca,null,352.0 kJ,84.0 kcal,3.9 g,6.5 g,380.0 mg,5.1 g,13.0 mg
Rancho com carne de porco,null,447.0 kJ,107.0 kcal,6.2 g,6.8 g,410.0 mg,4.8 g,12.0 mg
Carne à bolonhesa,null,992.0 kJ,238.0 kcal,14.0 g,15.6 g,920.0 mg,11.5 g,27.0 mg
Carne à jardineira,null,584.0 kJ,140.0 kcal,8.1 g,5.6 g,740.0 mg,9.7 g,19.0 mg
Carne de porco à alentejana sem massa de pimentão,null,764.0 kJ,183.0 kcal,11.8 g,2.2 g,1300.0 mg,16.0 g,64.0 mg
Carne de porco à alentejana,null,951.0 kJ,229.0 kcal,16.9 g,1.8 g,1240.0 mg,14.6 g,62.0 mg
Rojões de carne magra,null,585.0 kJ,140.0 kcal,5.6 g,8.7 g,710.0 mg,11.1 g,29.0 mg
Rojões de carne gorda,null,1010.0 kJ,244.0 kcal,19.0 g,0.8 g,790.0 mg,14.9 g,60.0 mg
Hambúrguer vaca frito,null,862.0 kJ,207.0 kcal,13.8 g,1.2 g,960.0 mg,19.1 g,53.0 mg
Hambúrguer de peru frito,null,238.0 kJ,56.0 kcal,0.7 g,3.0 g,1140.0 mg,8.8 g,19.0 mg
Almôndegas saloias,null,983.0 kJ,234.0 kcal,8.9 g,29.2 g,920.0 mg,8.0 g,75.0 mg
Almôndegas de carne de vaca,null,1050.0 kJ,252.0 kcal,17.4 g,6.4 g,910.0 mg,17.0 g,95.0 mg
Meia-desfeita de bacalhau,null,656.0 kJ,156.0 kcal,4.2 g,14.8 g,1520.0 mg,12.7 g,51.0 mg
Bacalhau com natas,null,414.0 kJ,98.0 kcal,2.6 g,9.2 g,1510.0 mg,9.0 g,27.0 mg
Bacalhau com natas com queijo ralado,null,693.0 kJ,167.0 kcal,12.6 g,7.6 g,920.0 mg,5.3 g,31.0 mg
Arroz de marisco,null,305.0 kJ,72.0 kcal,1.4 g,8.2 g,680.0 mg,6.5 g,31.0 mg
Arroz de gambas,null,397.0 kJ,94.0 kcal,3.4 g,8.8 g,180.0 mg,6.9 g,52.0 mg
Salada de bacalhau com grão,null,481.0 kJ,115.0 kcal,4.9 g,7.6 g,1820.0 mg,8.7 g,13.0 mg
Salada de atum,null,435.0 kJ,104.0 kcal,4.3 g,8.4 g,220.0 mg,6.9 g,63.0 mg
Bacalhau à Brás com azeite,null,809.0 kJ,195.0 kcal,14.7 g,6.5 g,1420.0 mg,8.7 g,75.0 mg
Bacalhau à Brás com azeite e azeitonas,null,388.0 kJ,92.0 kcal,3.6 g,6.5 g,1180.0 mg,8.0 g,92.0 mg
Bacalhau à Gomes de Sá com azeite,null,666.0 kJ,160.0 kcal,10.4 g,7.4 g,1590.0 mg,8.6 g,50.0 mg
Caldeirada de enguias à moda de Aveiro,null,1010.0 kJ,245.0 kcal,21.4 g,5.3 g,720.0 mg,7.4 g,16.0 mg
Caldeirada de bacalhau com enchidos e massa,null,610.0 kJ,146.0 kcal,8.5 g,9.7 g,1350.0 mg,7.0 g,24.0 mg
Caldeirada de bacalhau,null,279.0 kJ,66.0 kcal,2.1 g,7.1 g,880.0 mg,4.2 g,8.0 mg
Caldeirada de safio com amêijoas,null,335.0 kJ,80.0 kcal,2.7 g,5.8 g,400.0 mg,6.9 g,18.0 mg
Caldeirada de pargo e peixe-espada-preto,null,575.0 kJ,138.0 kcal,9.8 g,4.4 g,700.0 mg,7.2 g,10.0 mg
Caldeirada de peixe,null,348.0 kJ,83.0 kcal,3.5 g,4.4 g,790.0 mg,7.4 g,17.0 mg
Empadão de peixe,null,513.0 kJ,122.0 kcal,4.5 g,11.0 g,1120.0 mg,8.7 g,71.0 mg
Empadão de bacalhau,null,495.0 kJ,118.0 kcal,5.0 g,10.9 g,1280.0 mg,6.9 g,26.0 mg
Empadão de atum,null,933.0 kJ,224.0 kcal,14.5 g,11.2 g,860.0 mg,11.6 g,28.0 mg
Arroz de bacalhau,null,379.0 kJ,90.0 kcal,1.6 g,15.3 g,430.0 mg,3.1 g,4.0 mg
Arroz de bacalhau cpm margarina,null,382.0 kJ,91.0 kcal,2.1 g,12.2 g,1000.0 mg,5.4 g,11.0 mg
Arroz de lulas,null,276.0 kJ,66.0 kcal,2.1 g,6.7 g,590.0 mg,4.8 g,36.0 mg
Arroz de peixe com ervilhas,null,463.0 kJ,109.0 kcal,0.8 g,19.8 g,600.0 mg,4.8 g,2.0 mg
Arroz de polvo com tomate,null,534.0 kJ,128.0 kcal,7.1 g,10.0 g,920.0 mg,5.7 g,19.0 mg
Arroz de polvo com tomate e vinho,null,376.0 kJ,90.0 kcal,3.6 g,6.9 g,660.0 mg,6.5 g,23.0 mg
Arroz de tamboril malandrinho,null,282.0 kJ,67.0 kcal,0.2 g,10.0 g,460.0 mg,5.9 g,11.0 mg
Arroz de tamboril,null,382.0 kJ,91.0 kcal,4.0 g,7.5 g,550.0 mg,6.0 g,17.0 mg
Quiche de vegetais,null,1260.0 kJ,302.0 kcal,22.2 g,12.9 g,1640.0 mg,11.9 g,130.0 mg
Quiche de frango - massa,null,1330.0 kJ,316.0 kcal,12.0 g,42.3 g,410.0 mg,8.8 g,137.0 mg
Quiche de frango - recheio,null,954.0 kJ,228.0 kcal,8.3 g,9.5 g,410.0 mg,24.8 g,79.0 mg
Quiche lorraine - massa,null,2210.0 kJ,529.0 kcal,31.2 g,53.3 g,1880.0 mg,7.8 g,70.0 mg
Quiche lorraine - recheio,null,1200.0 kJ,289.0 kcal,26.8 g,2.5 g,1090.0 mg,9.5 g,204.0 mg
Quiche de espinafres,null,1140.0 kJ,275.0 kcal,19.1 g,12.4 g,1130.0 mg,12.6 g,124.0 mg
Omelete,null,564.0 kJ,136.0 kcal,9.5 g,0.2 g,960.0 mg,12.0 g,359.0 mg
Francesinha,null,1040.0 kJ,249.0 kcal,17.7 g,6.5 g,3170.0 mg,13.3 g,39.0 mg
Pizza de fiambre e ananás - massa,null,1310.0 kJ,308.0 kcal,2.2 g,63.4 g,870.0 mg,7.3 g,0.0 mg
Pizza de fiambre e ananás - recheio,null,794.0 kJ,191.0 kcal,12.8 g,3.9 g,1770.0 mg,13.9 g,36.0 mg
Pizza - massa,null,1370.0 kJ,324.0 kcal,5.8 g,59.8 g,2370.0 mg,7.1 g,35.0 mg
Pizza de frango - massa,null,1350.0 kJ,320.0 kcal,9.0 g,50.7 g,960.0 mg,7.9 g,66.0 mg
Pizza de frango - recheio,null,594.0 kJ,142.0 kcal,7.2 g,1.4 g,780.0 mg,17.6 g,57.0 mg
Croquete de carne de vaca meio-gorda,null,1070.0 kJ,257.0 kcal,11.9 g,19.1 g,1130.0 mg,15.1 g,75.0 mg
Empada de carne - massa,null,1660.0 kJ,395.0 kcal,15.3 g,55.2 g,780.0 mg,8.1 g,78.0 mg
Empada de carne - recheio,null,843.0 kJ,203.0 kcal,15.1 g,0.7 g,730.0 mg,14.2 g,65.0 mg
Peixinhos da horta,null,396.0 kJ,94.0 kcal,1.4 g,14.9 g,670.0 mg,4.0 g,38.0 mg
Rissol de pescada - massa,null,1200.0 kJ,286.0 kcal,10.6 g,37.1 g,1120.0 mg,9.7 g,178.0 mg
Rissol de pescada - recheio,null,421.0 kJ,100.0 kcal,4.9 g,5.3 g,900.0 mg,7.8 g,44.0 mg
Rissol de camarão - massa,null,983.0 kJ,234.0 kcal,7.2 g,36.5 g,930.0 mg,4.3 g,1.0 mg
Rissol de camarão - recheio,null,637.0 kJ,152.0 kcal,6.9 g,11.4 g,1240.0 mg,10.1 g,112.0 mg
Arroz à valenciana,null,476.0 kJ,114.0 kcal,5.5 g,7.9 g,470.0 mg,7.8 g,30.0 mg
Arroz de cenoura,null,847.0 kJ,200.0 kcal,2.2 g,41.0 g,330.0 mg,3.5 g,0.0 mg
Arroz de tomate malandrinho,null,553.0 kJ,132.0 kcal,6.0 g,16.8 g,800.0 mg,1.9 g,0.0 mg
Arroz de ervilhas,null,360.0 kJ,85.0 kcal,0.2 g,18.0 g,290.0 mg,2.3 g,0.0 mg
Arroz de feijão,null,584.0 kJ,139.0 kcal,4.4 g,20.8 g,460.0 mg,3.1 g,0.0 mg
Arroz de cabidela,null,440.0 kJ,104.0 kcal,1.8 g,12.2 g,490.0 mg,9.4 g,31.0 mg
Arroz de frango malandrinho à moda de Monção,null,554.0 kJ,132.0 kcal,5.8 g,9.3 g,560.0 mg,10.5 g,37.0 mg
Arroz de frango com feijão e chouriço,null,489.0 kJ,116.0 kcal,3.4 g,8.8 g,290.0 mg,10.9 g,40.0 mg
Arroz de pato,null,484.0 kJ,115.0 kcal,4.2 g,8.4 g,540.0 mg,10.8 g,50.0 mg
Sopa de tomate,null,129.0 kJ,31.0 kcal,0.8 g,4.4 g,630.0 mg,1.1 g,8.0 mg
Sopa de feijão manteiga com couve lombarda,null,181.0 kJ,43.0 kcal,1.8 g,3.5 g,620.0 mg,2.1 g,0.0 mg
Sopa de feijão branco com couve portuguesa,null,192.0 kJ,46.0 kcal,1.2 g,4.9 g,24.0 mg,2.5 g,0.0 mg
Creme de ervilhas,null,178.0 kJ,42.0 kcal,1.9 g,3.0 g,610.0 mg,2.6 g,2.0 mg
Sopa de feijão,null,212.0 kJ,51.0 kcal,2.1 g,4.1 g,370.0 mg,2.5 g,0.0 mg
Sopa de grão à moda da avó,null,444.0 kJ,106.0 kcal,2.2 g,15.1 g,260.0 mg,4.7 g,0.0 mg
Sopa de grão com espinafres sem arroz,null,231.0 kJ,55.0 kcal,2.3 g,5.1 g,720.0 mg,2.6 g,1.0 mg
Sopa de grão com espinafres e coentros,null,188.0 kJ,45.0 kcal,1.3 g,5.3 g,740.0 mg,2.1 g,0.0 mg
Sopa de vegetais,null,48.0 kJ,11.0 kcal,0.2 g,1.2 g,500.0 mg,0.8 g,0.0 mg
Sopa de agrião com leite,null,137.0 kJ,32.0 kcal,0.5 g,5.2 g,630.0 mg,1.3 g,1.0 mg
Sopa de agrião com requeijão,null,118.0 kJ,28.0 kcal,1.6 g,2.0 g,700.0 mg,1.1 g,2.0 mg
Sopa de cenoura,null,123.0 kJ,29.0 kcal,0.6 g,4.4 g,350.0 mg,0.9 g,4.0 mg
Sopa de espinafres com ovos,null,386.0 kJ,93.0 kcal,6.9 g,4.7 g,480.0 mg,2.4 g,30.0 mg
Sopa de feijão verde sem cenoura,null,129.0 kJ,31.0 kcal,1.4 g,3.5 g,630.0 mg,0.7 g,3.0 mg
Sopa de feijão verde com nabo,null,148.0 kJ,36.0 kcal,1.9 g,3.4 g,690.0 mg,0.7 g,0.0 mg
Canja de galinha com aipo,null,232.0 kJ,55.0 kcal,1.6 g,2.3 g,680.0 mg,7.8 g,29.0 mg
Canja de frango com massa,null,258.0 kJ,61.0 kcal,1.0 g,2.1 g,240.0 mg,10.8 g,40.0 mg
Creme de camarão com natas,null,212.0 kJ,51.0 kcal,2.9 g,1.9 g,950.0 mg,3.5 g,33.0 mg
Creme de camarão,null,165.0 kJ,39.0 kcal,1.4 g,1.7 g,680.0 mg,3.6 g,32.0 mg
Sopa de peixe,null,70.0 kJ,17.0 kcal,0.6 g,1.3 g,630.0 mg,1.3 g,3.0 mg
Sopa de feijão manteiga,null,196.0 kJ,46.0 kcal,0.4 g,8.7 g,620.0 mg,1.2 g,0.0 mg
Salada de alface e tomate,null,125.0 kJ,30.0 kcal,1.4 g,2.6 g,490.0 mg,1.1 g,0.0 mg
Ovo mexido com leite e margarina,null,881.0 kJ,213.0 kcal,18.3 g,0.9 g,1260.0 mg,11.0 g,332.0 mg
Goraz no forno,null,462.0 kJ,110.0 kcal,2.7 g,0.7 g,1030.0 mg,18.7 g,36.0 mg
Safio,null,367.0 kJ,88.0 kcal,3.2 g,7.5 g,780.0 mg,5.5 g,11.0 mg
Cavala grelhada,null,799.0 kJ,192.0 kcal,12.2 g,0.6 g,900.0 mg,18.5 g,40.0 mg
Cavala no forno,null,796.0 kJ,192.0 kcal,14.3 g,2.3 g,920.0 mg,12.9 g,27.0 mg
Sardinha frita,null,1250.0 kJ,300.0 kcal,19.4 g,8.7 g,990.0 mg,22.5 g,24.0 mg
Sardinha grelhada,null,1220.0 kJ,293.0 kcal,21.7 g,0.0 g,1010.0 mg,24.4 g,26.0 mg
Favada à portuguesa,null,542.0 kJ,130.0 kcal,5.9 g,8.4 g,590.0 mg,8.0 g,10.0 mg
Ervilhas estufadas,null,470.0 kJ,112.0 kcal,5.1 g,9.6 g,370.0 mg,5.1 g,13.0 mg
Espetada de vaca grelhada,null,889.0 kJ,213.0 kcal,12.8 g,0.8 g,200.0 mg,23.5 g,73.0 mg
Bife de vaca com ovo a cavalo com banha,null,947.0 kJ,227.0 kcal,14.5 g,0.5 g,910.0 mg,23.5 g,76.0 mg
Bife de vaca com ovo a cavalo com manteiga,null,830.0 kJ,198.0 kcal,11.1 g,0.6 g,1070.0 mg,23.9 g,87.0 mg
Bife de vaca à Marrare com margarina,null,1500.0 kJ,363.0 kcal,32.8 g,0.8 g,1760.0 mg,16.0 g,58.0 mg
Bife de vaca à Marrare com manteiga,null,1520.0 kJ,368.0 kcal,33.3 g,0.9 g,1430.0 mg,16.0 g,126.0 mg
Bife de vaca à café,null,941.0 kJ,226.0 kcal,16.5 g,1.6 g,660.0 mg,16.9 g,85.0 mg
Lombo de vaca no forno,null,534.0 kJ,128.0 kcal,6.8 g,2.5 g,880.0 mg,11.9 g,33.0 mg
Picanha grelhada,null,809.0 kJ,194.0 kcal,11.9 g,0.0 g,13600.0 mg,21.7 g,68.0 mg
Bife de vitela frito,null,952.0 kJ,229.0 kcal,16.4 g,0.4 g,1060.0 mg,19.0 g,79.0 mg
Costeleta de vitela frita,null,622.0 kJ,148.0 kcal,5.3 g,3.4 g,160.0 mg,19.7 g,114.0 mg
Espetada de porco grelhada,null,1180.0 kJ,285.0 kcal,24.8 g,1.3 g,1160.0 mg,13.6 g,58.0 mg
Bife de porco grelhado,null,843.0 kJ,202.0 kcal,14.2 g,0.7 g,630.0 mg,16.7 g,72.0 mg
Costeleta de porco grelhada,null,881.0 kJ,212.0 kcal,14.4 g,0.8 g,990.0 mg,18.1 g,60.0 mg
Perna de borrego no forno,null,702.0 kJ,168.0 kcal,7.6 g,0.4 g,960.0 mg,21.9 g,75.0 mg
Costeleta de borrego grelhada,null,1220.0 kJ,296.0 kcal,29.6 g,2.8 g,1110.0 mg,0.8 g,1.0 mg
Coelho à caçador,null,757.0 kJ,182.0 kcal,12.7 g,1.6 g,620.0 mg,12.3 g,33.0 mg
Coelho em vinha de alhos,null,722.0 kJ,174.0 kcal,11.6 g,1.4 g,98.0 mg,11.3 g,26.0 mg
